text,contextual_chunk
"{'date': 'May 10, 2024 | 7:00 pm - 8:30 pm', 'description': 'A fun and laughter filled evening of bingo and comedy, where audience members will be invited to play bingo between comedy acts.', 'category': 'Entertainment', 'venue': 'Arcade Comedy Theater 943 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'Featuring acclaimed improv team Narsh, music from the iconic Kevin Oâ€™Brien, and improv from your hosts for the evening, Barbara, a Mother! Laugh, play bingo, win prizes!', 'event_name': 'Comedy Bingo Night with Barbara, A mother'}","Comedy Bingo Night with Barbara, A mother, featuring improv and bingo, taking place at Arcade Comedy Theater."
"{'date': 'May 9, 2024 | 6:30 pm - 8:00 pm', 'description': 'The Pittsburgh Poetry Collective exists to celebrate the power of your voice.', 'category': 'Arts + Culture', 'venue': 'Lounge at the Greer Cabaret 655 Penn Ave Pittsburgh, PA 15222', 'more_details': 'We make and hold space for self-expression, identity exploration, & social justice via spoken word communities, poetry slams, writing & performance workshops, and poet showcases. We welcome any opportunity for lyrical mayhem and believe that poetry heals, speaks, connects, and shares our experiences, similarities, and differences.', 'event_name': 'Pittsburgh Poetry Collective'}","The Pittsburgh Poetry Collective is an arts organization dedicated to celebrating the power of spoken word and fostering self-expression, identity exploration, and social justice through poetry."
"{'date': 'May 9, 2024 | 5:30 pm - 7:30 am', 'description': 'Calling all moms and daughters! Join us for an evening of well-deserved pampering and self-care. Reservations Recommended!', 'category': '', 'venue': 'Rivers Club 301 Grant St Ste 411 Pittsburgh, PA 15219', 'more_details': ""Kick off the night with a mobility workout class designed to rejuvenate both body and mind. Dive into hands-on stretching techniques led by Liz and Rebecca to release tension and restore flexibility. After the workout, indulge in some much-needed 'me time' with our self-care activities. Create your own custom lotions and bath scrubs using luxurious ingredients, tailored to your preferences. Sip on delicious drink specials as you unwind and enjoy some quality girl time!"", 'event_name': ""Mom's Night Out: An Evening of Self Care""}",Mom's Night Out: An Evening of Self-Care
"{'event_name': 'Human Foosball Challenge', 'date': 'May 09, 2024', 'description': 'Do you have what it takes to be a Human Foosball Champion? Compete to win & support youth programming in Downtown on May 9th!'}","A human foosball challenge event on May 9th, aimed at promoting youth programming in Downtown."
"{'date': 'May 9, 2024 | 6:00 pm - 9:00 pm', 'description': 'Join the Republican Committee of Allegheny County for their 122nd annual Lincoln Day Dinner with special guest Speaker Sen. John Barrasso.', 'category': 'Community,, Holidays', 'venue': 'The Westin Pittsburgh 1000 Penn Ave Pittsburgh, PA 15222', 'more_details': '', 'event_name': '2024 Republican Committee of Allegheny County Lincoln Day Dinner'}",The Republican Committee of Allegheny County is hosting a Lincoln Day Dinner featuring Senator John Barrasso as the special guest speaker.
"{'event_name': 'NAIOP Reception & Banquet 2024', 'date': 'May 09, 2024', 'description': ''}","NAIOP Reception & Banquet 2024 is scheduled for May 9, 2024."
"{'date': 'May 9, 2024 | 5:00 pm - 6:30 pm', 'description': 'Join us in the impressive auditorium of the Union Trust Building for a presentation by Edward K. Muller and Rob Ruck, authors of the 2023 book Pittsburgh Rising: From Frontier Town to Steel City, 1750-1920.', 'category': 'Community,, Workshops & Classes', 'venue': 'Union Trust Building 501 Grant St Pittsburgh, PA 15219', 'more_details': 'Tracing the history of the dynamic period in which Pittsburgh rose from a remote outpost to an industrial powerhouse, the authors examine the many factors—both natural and human—that contributed to the success of multiple industries and generated enormous wealth. They expand this deceptively familiar history by tracking the lives of immigrants and African American migrants, who did not share in the rewards of growth, and describing efforts by labor unions, charitable groups, and reform organizations to mitigate the dreadful conditions in which poor laborers lived They bring their analysis to bear on the contemporary situation by concluding that the class, religious, ethnic, and racial divides that thwarted resolution of inequalities in early-twentieth-century Pittsburgh continue to do so today.', 'event_name': 'BOOK EVENT: Tracing the History of Pittsburgh'}",A book event featuring Edward K. Muller and Rob Ruck discussing the history of Pittsburgh from 1750 to 1920.
"{'date': 'May 9, 2024 | 7:00 am - 10:00 pm', 'description': 'To celebrate National Bike Month this May, BikePGH is showing appreciation for everyone who replaces a car trip with a bike commute!', 'category': 'Community,, Free event,, Outdoor,, Sports + Recreation', 'venue': 'Market Square', 'more_details': ""?? ? Everyone on a bicycle is invited to visit BikePGH's free Bike to Work Day Commuter Cafés in three locations (Downtown, Oakland, Strip District) on Thursday, May 9, 2024. Learn about cycling, meet bike commuters, enjoy complimentary breakfast, happy hour, and gifts when you become a BikePGH member."", 'event_name': 'Bike To Work Day 2024'}","BikePGH hosts free Bike to Work Day Commuter Cafés in Pittsburgh on May 9, offering breakfast, happy hour, and member benefits."
"{'date': 'May 8, 2024 | 11:00 am - 1:00 pm', 'description': ""Expand your knowledge and work on your playwriting skills from the playwright who adapted Khaled Hosseini's novel The Kite Runner"", 'category': 'Arts + Culture,, Free event,, Workshops & Classes', 'venue': 'New Hazlett Theater 6 Allegheny Square E Pittsburgh, PA 15222', 'more_details': ""With Matthew Spangler: Adapter of The Kite Runner FREE and no prior experience needed! Expand your knowledge and work on your playwriting skills from the playwright who adapted Khaled Hosseini's novel The Kite Runner for the Broadway stage and will be at the Benedum as a part of the PNC Broadway in Pittsburgh Series from May 7-12 2024. Tickets available to the Broadway performances here . Feel free to reach out to Kalee at george@trustarts.org with any questions you may have!"", 'event_name': 'The Kite Runner Playwriting Masterclass'}","A free playwriting workshop led by the Broadway adapter of The Kite Runner, featuring a masterclass with Matthew Spangler."
"{'date': 'May 8, 2024 | 6:00 pm - 8:00 pm', 'description': 'The Pittsburgh Guitar Pact is the dynamic guitar duo of John Marcinizyn and Daryl Shawn.', 'category': 'Free event,, Music', 'venue': 'Lounge at the Greer Cabaret 655 Penn Ave Pittsburgh, PA 15222', 'more_details': 'Together they perform their own dynamic original compositions, plus their own unique take on a wide variety of songs from jazz to folk and beyond. ', 'event_name': 'The Pittsburgh Guitar Pact'}",The Pittsburgh Guitar Pact is a dynamic guitar duo performing original compositions and covers of various genres.
"{'date': 'May 8, 2024 | 12:30 pm - 3:30 pm', 'description': 'Healthcare Appreciation Night', 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Pirates vs. Angels'}",Healthcare Appreciation Night at PNC Park featuring Pirates vs. Angels.
"{'date': 'May 7, 2024 | 6:30 pm - 9:30 pm', 'description': 'Healthcare Appreciation Night', 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Pirates vs. Angels'}",Healthcare Appreciation Night at PNC Park featuring Pirates vs. Angels.
"{'date': 'May 6, 2024 | 6:30 pm - 9:30 pm', 'description': 'Healthcare Appreciation Night', 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Pirates vs. Angels'}",Healthcare Appreciation Night at PNC Park featuring Pirates vs. Angels.
"{'date': 'May 8, 2024 | 5:30 pm - 8:00 pm', 'description': 'Enjoy a variety of live music genres every Wednesday in the Hearth!', 'category': 'Entertainment,, Music', 'venue': 'Rivers Club 301 Grant St Ste 411 Pittsburgh, PA 15219', 'more_details': '', 'event_name': 'Live Music with Danny Mac'}",Live Music with Danny Mac event at Rivers Club on Wednesdays from 5:30 pm to 8:00 pm.
"{'date': 'May 8, 2024 | 6:30 pm - 10:00 pm', 'description': 'Featuring AJJ and Greet Death', 'category': 'Music,, Outdoor', 'venue': 'Stage AE 400 N Shore Dr Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Say Anything'}","Say Anything is an outdoor music event featuring AJJ and Greet Death scheduled for May 8, 2024 from 6:30 pm to 10:00 pm at Stage AE 400 N Shore Dr Pittsburgh, PA 15222."
"{'date': 'May 8, 2024 | 6:00 pm - 8:00 pm', 'description': 'The historical background on an important corner of European Jewry.', 'category': 'Community,, Workshops & Classes', 'venue': 'Heinz History Center 1212 Smallman Street Pittsburgh, PA 15222', 'more_details': 'Tammy Hepps will give an overview to the history of the region that has since 1991 comprised the country of Ukraine. She will explain the centuries of competition between powerful empires to dominate this region and the effects of this competition on the ethnic minorities caught in the middle. Within this context she will situate the experiences of your ancestors—both the revolutions in Jewish thought and practice they innovated, as well as the discrimination and violence that led to their mass emigration. This program is possible through the generous support of the William M. Lowenstein Genealogical Research Endowment Fund of the Jewish Community Foundation. “Putting Your Family in Context: The History of Ukraine’s Jews” is a collaboration between the Jewish Genealogy Society of Pittsburgh and the Rauh Jewish Archives at the Heinz History Center. Please register online. The program is free for JGS-Pittsburgh members and $5 for the general public. To become a member of the JGS-Pittsburgh and receive a free membership code for this program, please visit its website . This program will be recorded and made available to current JGS-Pittsburgh members.  Tammy Hepps is a historian of the Jewish experience in Western Pennsylvania. She combines in-depth historical research with techniques from technology and genealogy to reconstruct overlooked stories from the past in an engaging way. She has presented her findings around the world, including the Library of Congress and the International Jewish Genealogy Conference in Jerusalem. Her best-known research is into the history of the Jewish community in the former steel-making center of Homestead, PA (see HomesteadHebrews.com). Tammy earned her AB in computer science from Harvard and is a Wexner Heritage Fellow. ', 'event_name': ""Putting Your Family in Context: The History of Ukraine's Jews""}","A workshop on the history of Ukraine's Jews, focusing on their innovations and the discrimination leading to their mass emigration, presented by Tammy Hepps."
